,ymd,법정동,아파트,전용면적,거래금액
523,201202,평창동,롯데캐슬로잔,191.725,"126,569"
524,201202,평창동,롯데캐슬로잔,190.743,"125,946"
525,201202,평창동,롯데캐슬로잔,190.743,"136,276"
526,201202,평창동,롯데캐슬로잔,190.743,"134,106"
527,201202,평창동,롯데캐슬로잔,239.484,"182,856"
528,201202,평창동,롯데캐슬로잔,190.743,"144,402"
529,201202,평창동,롯데캐슬로잔,219.775,"163,010"
530,201202,평창동,롯데캐슬로잔,184.907,"141,222"
531,201202,평창동,크래스빌,187.9,"62,500"
532,201202,평창동,삼성,59.97,"27,500"
533,201202,평창동,롯데캐슬로잔,184.907,"133,064"
534,201202,평창동,롯데캐슬로잔,191.725,"136,710"
535,201202,평창동,롯데캐슬로잔,190.743,"139,014"
536,201202,평창동,롯데낙천대,84.21,"47,200"
537,201202,평창동,롯데캐슬로잔,219.775,"166,394"
538,201202,신영동,대아파크빌,59.22,"24,000"
539,201202,무악동,인왕산아이파크,59.993,"50,800"
540,201202,무악동,인왕산아이파크,84.858,"67,000"
541,201202,무악동,인왕산아이파크,84.858,"66,000"
542,201202,무악동,인왕산아이파크,84.858,"61,000"
543,201202,무악동,현대,114.9,"67,950"
544,201203,사직동,광화문스페이스본(101동~105동),159.01,"122,000"
545,201203,당주동,롯데미도파광화문빌딩,65.79,"29,000"
546,201203,내수동,경희궁파크팰리스,117.26,"75,000"
547,201203,내수동,경희궁파크팰리스,117.26,"95,000"
548,201203,내수동,세종로대우,66.96,"30,000"
549,201203,수송동,로얄팰리스스위트,39.67,"31,200"
550,201203,수송동,로얄팰리스스위트,36.86,"28,500"
551,201203,수송동,로얄팰리스스위트,39.67,"31,000"
552,201203,수송동,로얄팰리스스위트,29.31,"24,000"
553,201203,수송동,로얄팰리스스위트,39.67,"31,000"
554,201203,익선동,현대뜨레비앙,48.54,"24,500"
555,201203,익선동,현대뜨레비앙,46.64,"22,800"
556,201203,인의동,효성쥬얼리시티,84.64,"47,000"
557,201203,명륜2가,아남3,50.49,"25,000"
558,201203,창신동,창신쌍용1,54.7,"26,500"
559,201203,창신동,창신쌍용2,64.66,"24,200"
560,201203,창신동,창신쌍용1,54.7,"26,000"
561,201203,창신동,두산,59.95,"35,000"
562,201203,창신동,창신쌍용2,106.62,"31,000"
563,201203,창신동,창신쌍용1,54.7,"26,000"
564,201203,창신동,두산,59.95,"33,500"
565,201203,창신동,두산,84.9,"45,700"
566,201203,숭인동,종로센트레빌,84.92,"48,000"
567,201203,행촌동,대성아파트,19.27,"6,200"
568,201203,평창동,삼성,84.93,"37,000"
569,201203,평창동,롯데캐슬로잔,200.165,"136,448"
570,201203,평창동,롯데낙천대,91.06,"49,000"
571,201203,평창동,롯데캐슬로잔,200.165,"147,994"
572,201203,평창동,롯데캐슬로잔,190.743,"132,108"
573,201203,무악동,현대,84.92,"53,900"
574,201203,무악동,현대,84.92,"47,950"
575,201204,청운동,청운현대,68.43,"51,500"
576,201204,사직동,광화문스페이스본(101동~105동),146.92,"109,000"
577,201204,사직동,광화문스페이스본(101동~105동),94.51,"78,800"
578,201204,사직동,광화문스페이스본(101동~105동),94.51,"69,000"
579,201204,사직동,광화문스페이스본(101동~105동),95.88,"67,000"
580,201204,내수동,경희궁의아침3단지,150.48,"116,000"
581,201204,수송동,로얄팰리스스위트,39.67,"28,000"
582,201204,인의동,효성쥬얼리시티,98.39,"50,000"
583,201204,충신동,CS타워,21.94,"16,000"
584,201204,충신동,CS타워,21.94,"17,033"
585,201204,명륜1가,렉스빌,143.68,"62,000"
586,201204,명륜2가,아남1,84.9,"56,000"
587,201204,명륜2가,아남1,84.9,"56,000"
588,201204,창신동,창신쌍용2,54.7,"22,900"
589,201204,창신동,창신쌍용1,54.7,"25,000"
590,201204,창신동,창신쌍용2,64.66,"26,700"
591,201204,창신동,창신쌍용1,54.7,"26,500"
592,201204,창신동,두산,84.9,"48,000"
593,201204,창신동,창신이수,84.5,"46,000"
594,201204,창신동,창신쌍용2,79.87,"30,000"
595,201204,창신동,창신쌍용2,64.66,"25,800"
596,201204,창신동,브라운스톤창신,84.87,"42,700"
597,201204,창신동,창신쌍용2,79.87,"31,000"
598,201204,창신동,두산,84.9,"48,100"
599,201204,창신동,두산,59.95,"33,900"
600,201204,창신동,두산,84.9,"49,500"
601,201204,숭인동,오성,56.66,"17,900"
602,201204,숭인동,동일상가,58.83,"10,000"
603,201204,숭인동,종로청계힐스테이트,59.9426,"40,500"
604,201204,행촌동,대성아파트,45.39,"12,250"
605,201204,평창동,벽산블루밍평창힐스,152.06,"77,000"
606,201204,평창동,갑을아파트,30.46,"9,600"
607,201204,평창동,갑을아파트,30.46,"10,700"
608,201204,평창동,형우럭스빌(33-1),103.07,"44,000"
609,201204,무악동,현대,84.92,"52,290"
610,201204,무악동,인왕산아이파크,84.858,"60,000"
611,201204,무악동,인왕산아이파크,84.858,"52,000"
612,201204,무악동,현대,84.92,"51,900"
613,201205,사직동,광화문스페이스본(106동),150.4,"115,000"
614,201205,사직동,광화문스페이스본(101동~105동),94.51,"73,000"
615,201205,수송동,로얄팰리스스위트,39.67,"31,500"
616,201205,익선동,현대뜨레비앙,46.64,"22,500"
617,201205,익선동,운현신화타워,84.26,"32,500"
618,201205,충신동,CS타워,21.94,"16,960"
619,201205,충신동,CS타워,21.94,"17,033"
620,201205,충신동,CS타워,22.17,"15,186"
621,201205,충신동,CS타워,21.94,"17,033"
622,201205,충신동,CS타워,21.94,"17,033"
623,201205,충신동,CS타워,21.94,"17,033"
624,201205,충신동,CS타워,22.17,"15,411"
625,201205,충신동,CS타워,22.17,"17,033"
626,201205,충신동,CS타워,21.94,"17,033"
627,201205,충신동,CS타워,22.17,"15,531"
628,201205,충신동,CS타워,22.17,"15,531"
629,201205,충신동,CS타워,21.94,"17,033"
630,201205,명륜2가,아남1,84.9,"48,000"
631,201205,창신동,두산,84.9,"48,100"
632,201205,창신동,창신쌍용2,79.87,"29,000"
633,201205,창신동,MID그린(5동),59.04,"25,500"
634,201205,창신동,두산,84.9,"48,000"
635,201205,창신동,창신쌍용2,64.66,"24,500"
636,201205,창신동,유성,59.94,"22,850"
637,201205,창신동,창신쌍용1,54.7,"25,700"
638,201205,창신동,창신쌍용1,54.7,"24,000"
639,201205,숭인동,(204-11),69.94,"34,000"
640,201205,평창동,르트랑시망,140.49,"60,500"
641,201205,평창동,르트랑시망,140.97,"60,500"
642,201205,평창동,롯데캐슬로잔,190.743,"138,456"
643,201205,평창동,르트랑시망,135.17,"60,000"
644,201205,평창동,롯데캐슬로잔,219.775,"179,588"
645,201205,평창동,롯데캐슬로잔,200.331,"141,240"
646,201205,평창동,롯데캐슬로잔,219.775,"180,000"
647,201205,평창동,롯데캐슬로잔,239.484,"175,099"
648,201205,신영동,대아파크빌,59.22,"23,400"
649,201205,무악동,인왕산아이파크,157.289,"100,000"
650,201205,무악동,무악다온채,64.12,"29,000"
651,201205,무악동,현대,114.9,"65,840"
652,201206,당주동,세종,91.68,"42,000"
653,201206,내수동,경희궁의아침3단지,150.48,"120,000"
654,201206,수송동,로얄팰리스스위트,46.09,"35,000"
655,201206,수송동,로얄팰리스스위트,39.67,"32,400"
656,201206,수송동,로얄팰리스스위트,36.86,"29,750"
657,201206,수송동,로얄팰리스스위트,36.86,"30,300"
658,201206,견지동,대성스카이렉스,149.72,"96,000"
659,201206,익선동,현대뜨레비앙,45.5,"17,600"
660,201206,익선동,현대뜨레비앙,43.98,"21,000"
661,201206,충신동,CS타워,21.94,"17,033"
662,201206,충신동,CS타워,21.94,"17,033"
663,201206,충신동,CS타워,22.17,"15,411"
664,201206,충신동,CS타워,21.94,"18,321"
665,201206,충신동,CS타워,22.17,"15,186"
666,201206,창신동,MID그린(4동),59.55,"23,000"
667,201206,창신동,브라운스톤창신,84.81,"40,200"
668,201206,창신동,창신쌍용2,64.66,"25,500"
669,201206,창신동,두산,59.95,"35,500"
670,201206,숭인동,동일상가,51.34,"10,500"
671,201206,숭인동,하림빌라트,30.41,"13,200"
672,201206,숭인동,도시그린빌라,57.45,"20,500"
673,201206,행촌동,대성아파트,19.27,"7,500"
674,201206,평창동,벽산블루밍평창힐스,150.94,"86,000"
675,201206,평창동,롯데캐슬로잔,219.775,"179,861"
676,201206,평창동,롯데캐슬로잔,200.165,"155,254"
677,201206,평창동,벽산블루밍평창힐스,186.9,"100,000"
678,201206,평창동,롯데캐슬로잔,200.165,"158,218"
679,201206,무악동,현대,60.0,"37,700"
680,201206,무악동,현대,84.92,"48,400"
681,201207,필운동,신동아블루아광화문의꿈,138.66,"53,000"
682,201207,사직동,광화문스페이스본(101동~105동),94.51,"69,000"
683,201207,수송동,로얄팰리스스위트,36.86,"30,000"
684,201207,수송동,로얄팰리스스위트,83.35,"72,000"
685,201207,수송동,로얄팰리스스위트,39.67,"31,500"
686,201207,수송동,로얄팰리스스위트,83.26,"72,000"
687,201207,수송동,로얄팰리스스위트,36.86,"30,000"
688,201207,수송동,로얄팰리스스위트,29.31,"24,000"
689,201207,익선동,운현신화타워,50.31,"26,000"
690,201207,익선동,현대뜨레비앙,45.5,"19,600"
691,201207,익선동,현대뜨레비앙,46.64,"22,800"
692,201207,익선동,운현신화타워,50.41,"23,000"
693,201207,익선동,현대뜨레비앙,48.54,"23,000"
694,201207,충신동,CS타워,22.17,"15,531"
695,201207,충신동,CS타워,21.94,"17,033"
696,201207,충신동,CS타워,22.17,"15,531"
697,201207,충신동,CS타워,21.94,"17,033"
698,201207,충신동,CS타워,22.17,"15,700"
699,201207,충신동,CS타워,22.17,"15,000"
700,201207,충신동,CS타워,22.17,"15,531"
701,201207,충신동,CS타워,22.17,"15,700"
702,201207,충신동,CS타워,22.17,"15,531"
703,201207,충신동,CS타워,22.17,"15,186"
704,201207,충신동,CS타워,22.17,"15,186"
705,201207,충신동,CS타워,22.17,"14,500"
706,201207,충신동,CS타워,22.17,"14,900"
707,201207,명륜1가,리치캐슬아파트,82.95,"29,000"
708,201207,명륜1가,리치캐슬아파트,71.31,"30,000"
709,201207,명륜2가,아남3,94.86,"48,000"
710,201207,창신동,창신쌍용1,54.7,"25,300"
711,201207,창신동,창신쌍용1,54.7,"26,000"
712,201207,창신동,동대문,28.8,"21,500"
713,201207,창신동,두산,84.9,"47,100"
714,201207,숭인동,롯데캐슬천지인,84.95,"52,000"
715,201207,숭인동,롯데캐슬천지인,112.54,"69,500"
716,201207,숭인동,종로센트레빌,59.92,"37,000"
717,201207,구기동,렉스팰리스,151.62,"53,300"
718,201207,구기동,렉스팰리스,151.62,"40,000"
719,201207,평창동,롯데캐슬로잔,190.743,"141,929"
720,201207,평창동,갑을아파트,30.46,"11,000"
721,201207,평창동,롯데캐슬로잔,239.484,"175,770"
722,201207,평창동,롯데캐슬로잔,190.743,"134,540"
723,201207,평창동,롯데캐슬로잔,244.937,"183,842"
724,201207,부암동,별빛고운,100.69,"31,000"
725,201207,무악동,무악다온채,84.82,"40,000"
726,201207,무악동,현대,84.92,"48,450"
727,201207,무악동,현대,84.92,"46,950"
728,201208,사직동,광화문스페이스본(101동~105동),159.01,"125,000"
729,201208,수송동,로얄팰리스스위트,39.67,"31,300"
730,201208,수송동,로얄팰리스스위트,42.62,"33,500"
731,201208,수송동,로얄팰리스스위트,40.07,"34,500"
732,201208,수송동,로얄팰리스스위트,36.86,"29,000"
733,201208,익선동,현대뜨레비앙,48.54,"25,500"
734,201208,인의동,효성쥬얼리시티,106.81,"50,000"
735,201208,충신동,CS타워,22.17,"14,400"
736,201208,창신동,창신이수,84.5,"41,000"
737,201208,창신동,그린,45.27,"16,100"
738,201208,창신동,창신쌍용1,79.87,"30,000"
739,201208,창신동,창신쌍용1,54.7,"25,000"
740,201208,숭인동,하림빌라트,47.63,"18,000"
741,201208,평창동,벽산블루밍평창힐스,152.06,"87,500"
742,201208,평창동,롯데캐슬로잔,200.331,"136,276"
743,201208,부암동,부암스카이뷰,81.0,"31,500"
744,201208,무악동,인왕산아이파크,84.858,"52,000"
745,201208,무악동,인왕산아이파크,157.289,"100,000"
746,201209,사직동,광화문스페이스본(106동),144.52,"91,400"
747,201209,당주동,세종,104.73,"50,000"
748,201209,내수동,경희궁의아침4단지,124.17,"101,000"
749,201209,수송동,로얄팰리스스위트,80.12,"70,000"
750,201209,수송동,로얄팰리스스위트,36.86,"29,000"
751,201209,수송동,로얄팰리스스위트,130.98,"114,500"
752,201209,익선동,현대뜨레비앙,48.54,"23,000"
753,201209,인의동,효성쥬얼리시티,84.64,"44,000"
754,201209,충신동,CS타워,22.17,"14,000"
755,201209,명륜1가,리치캐슬아파트,75.6,"30,500"
756,201209,명륜2가,아남2,84.96,"42,000"
757,201209,창신동,창신쌍용2,64.66,"26,000"
758,201209,창신동,동대문,28.8,"19,000"
759,201209,창신동,MID그린(4동),59.55,"23,200"
760,201209,창신동,MID그린(2동),59.26,"23,000"
761,201209,창신동,동대문맨션,74.38,"25,000"
762,201209,창신동,창신쌍용2,79.87,"29,500"
763,201209,숭인동,종로센트레빌,59.92,"35,700"
764,201209,평창동,르트랑시망,135.17,"60,000"
765,201209,평창동,롯데캐슬로잔,200.331,"147,560"
766,201209,평창동,삼성,59.97,"30,000"
767,201209,무악동,현대,60.0,"32,890"
768,201210,사직동,광화문스페이스본(101동~105동),97.61,"69,500"
769,201210,사직동,광화문스페이스본(106동),163.33,"164,000"
770,201210,사직동,광화문스페이스본(101동~105동),94.51,"78,500"
771,201210,사직동,광화문스페이스본(101동~105동),146.92,"95,000"
772,201210,수송동,로얄팰리스스위트,39.67,"32,000"
773,201210,수송동,로얄팰리스스위트,39.67,"31,800"
774,201210,수송동,로얄팰리스스위트,36.86,"29,800"
775,201210,수송동,로얄팰리스스위트,59.12,"50,000"
776,201210,수송동,로얄팰리스스위트,39.67,"33,000"
777,201210,익선동,현대뜨레비앙,45.5,"10,000"
778,201210,익선동,현대뜨레비앙,48.54,"23,500"
779,201210,명륜1가,건양하늘터,76.86,"35,000"
780,201210,창신동,두산,59.95,"30,800"
781,201210,창신동,창신쌍용2,64.66,"23,500"
782,201210,창신동,MID그린(4동),59.55,"23,000"
783,201210,창신동,브라운스톤창신,84.87,"38,000"
784,201210,창신동,두산,84.9,"47,500"
785,201210,창신동,창신쌍용1,54.7,"24,000"
786,201210,창신동,창신쌍용1,79.87,"31,500"
787,201210,숭인동,롯데캐슬천지인,84.95,"54,800"
788,201210,숭인동,롯데캐슬천지인,112.54,"63,000"
789,201210,숭인동,종로센트레빌,59.92,"34,500"
790,201210,숭인동,종로센트레빌,84.92,"46,000"
791,201210,교북동,동아,59.98,"30,000"
792,201210,평창동,삼성,59.97,"25,500"
793,201210,평창동,롯데캐슬로잔,215.052,"137,000"
794,201210,평창동,삼성,59.97,"28,000"
795,201210,평창동,롯데캐슬로잔,190.743,"138,500"
796,201210,평창동,일성빌라트,59.82,"28,000"
797,201210,평창동,롯데캐슬로잔,244.937,"163,666"
798,201210,평창동,롯데캐슬로잔,215.052,"145,000"
799,201210,평창동,일성빌라트,59.82,"29,000"
800,201210,무악동,인왕산아이파크,84.858,"50,000"
801,201210,무악동,현대,84.92,"49,990"
802,201210,무악동,현대,114.9,"59,845"
803,201210,무악동,인왕산아이파크,114.931,"78,000"
804,201211,필운동,신동아블루아광화문의꿈,108.95,"57,000"
805,201211,내수동,경희궁의아침3단지,150.48,"100,000"
806,201211,내수동,킹스매너,201.82,"89,700"
807,201211,수송동,로얄팰리스스위트,75.13,"65,000"
808,201211,수송동,로얄팰리스스위트,36.86,"29,000"
809,201211,수송동,로얄팰리스스위트,36.86,"30,000"
810,201211,수송동,로얄팰리스스위트,36.86,"32,500"
811,201211,수송동,로얄팰리스스위트,40.07,"34,000"
812,201211,수송동,로얄팰리스스위트,39.67,"32,500"
813,201211,인의동,효성쥬얼리시티,84.7,"42,000"
814,201211,인의동,효성쥬얼리시티,84.64,"41,500"
815,201211,인의동,효성쥬얼리시티,84.98,"50,000"
816,201211,충신동,CS타워,22.17,"14,000"
817,201211,명륜2가,아남1,84.9,"48,000"
818,201211,명륜2가,아남1,84.9,"53,000"
819,201211,명륜2가,아남1,84.9,"56,000"
820,201211,창신동,창신쌍용1,79.87,"34,200"
821,201211,창신동,창신쌍용2,64.66,"23,000"
822,201211,창신동,창신쌍용2,79.87,"28,800"
823,201211,창신동,창신쌍용1,54.7,"23,200"
824,201211,창신동,창신쌍용1,54.7,"22,500"
825,201211,창신동,흥인,58.23,"19,000"
826,201211,창신동,두산,59.95,"37,300"
827,201211,숭인동,종로청계힐스테이트,84.9478,"53,700"
828,201211,숭인동,종로청계힐스테이트,59.9426,"37,700"
829,201211,숭인동,종로청계힐스테이트,59.9426,"38,900"
830,201211,숭인동,도시그린빌라트18차,59.76,"20,300"
831,201211,숭인동,롯데캐슬천지인,84.95,"50,200"
832,201211,평창동,갑을아파트,32.56,"11,700"
833,201211,평창동,롯데캐슬로잔,215.146,"138,000"
834,201211,평창동,롯데캐슬로잔,244.937,"163,666"
835,201211,평창동,롯데캐슬로잔,238.858,"162,000"
836,201211,평창동,롯데낙천대,87.27,"46,000"
837,201211,평창동,삼성,84.93,"38,000"
838,201211,평창동,벽산블루밍평창힐스,186.9,"73,000"
839,201211,평창동,롯데캐슬로잔,215.052,"141,576"
840,201211,평창동,롯데캐슬로잔,244.937,"151,000"
841,201211,평창동,롯데캐슬로잔,238.858,"155,829"
842,201211,무악동,현대,84.92,"42,100"
843,201211,무악동,인왕산아이파크,84.858,"57,000"
844,201211,무악동,현대,84.92,"47,490"
845,201211,무악동,현대,60.0,"34,490"
846,201211,무악동,인왕산아이파크,84.858,"62,000"
847,201211,무악동,인왕산아이파크,114.931,"62,500"
848,201212,당주동,세종,156.74,"75,000"
849,201212,당주동,세종,104.73,"42,000"
850,201212,내수동,경희궁파크팰리스,103.77,"95,000"
