,거래금액,거래유형,건축년도,년,법정동,아파트,월,일,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,ymd
52,"110,000",,2008,2020,무악동,인왕산아이파크,2,22,84.858,,60,11110,6,,,202002
53,"119,500",,2008,2020,무악동,인왕산아이파크,2,22,84.858,,60,11110,3,,,202002
54,"111,600",,2008,2020,무악동,인왕산아이파크,2,22,84.858,,60,11110,4,,,202002
55,"66,000",,2000,2020,무악동,현대,2,27,60,,82,11110,2,,,202002
56,"70,990",,2000,2020,무악동,현대,2,28,60,,82,11110,9,,,202002
57,"94,990",,2000,2020,무악동,현대,2,29,84.92,,82,11110,11,,,202002
0,"85,000",,2000,2020,청운동,청운현대,3,18,84.51,,56-45,11110,3,,,202003
1,"116,000",,2008,2020,사직동,광화문스페이스본(101동~105동),3,3,95.88,,9,11110,7,,,202003
2,"147,000",,2004,2020,내수동,킹스매너,3,3,194.43,,110-15,11110,7,,,202003
3,"96,091",,2008,2020,견지동,대성스카이렉스,3,31,149.8,,110,11110,7,,,202003
4,"21,800",,2003,2020,익선동,현대뜨레비앙,3,10,28.1,,55,11110,8,,,202003
5,"29,990",,2003,2020,익선동,현대뜨레비앙,3,20,46.64,,55,11110,3,,,202003
6,"81,000",,2006,2020,인의동,효성쥬얼리시티,3,6,106.81,,48-2,11110,14,,,202003
7,"80,000",,1999,2020,명륜2가,아남3,3,13,65.78,,237,11110,6,,,202003
8,"68,500",,2006,2020,창신동,브라운스톤창신,3,3,84.67,,23-76,11110,3,,,202003
9,"35,000",,1966,2020,창신동,동대문,3,3,28.8,,328-17,11110,6,20.03.05,O,202003
10,"54,000",,1993,2020,창신동,창신쌍용2,3,5,79.87,,703,11110,4,,,202003
11,"35,000",,1966,2020,창신동,동대문,3,5,28.8,,328-17,11110,6,,,202003
12,"26,300",,1994,2020,창신동,성용,3,7,58.23,,640-252,11110,6,,,202003
13,"68,300",,2006,2020,창신동,브라운스톤창신,3,7,84.67,,23-76,11110,12,,,202003
14,"35,500",,1966,2020,창신동,동대문,3,9,28.8,,328-17,11110,4,,,202003
15,"50,000",,1993,2020,창신동,창신쌍용2,3,10,64.66,,703,11110,9,,,202003
16,"49,800",,1993,2020,창신동,창신쌍용2,3,11,64.66,,703,11110,14,,,202003
17,"52,800",,1992,2020,창신동,창신쌍용1,3,13,54.7,,702,11110,4,,,202003
18,"68,000",,2006,2020,창신동,브라운스톤창신,3,13,84.87,,23-76,11110,3,,,202003
19,"66,000",,1992,2020,창신동,창신쌍용1,3,14,79.87,,702,11110,9,,,202003
20,"63,000",,1992,2020,창신동,창신쌍용1,3,14,79.87,,702,11110,11,,,202003
21,"25,000",,1996,2020,창신동,유성,3,21,59.85,,640-76,11110,2,,,202003
22,"65,000",,1999,2020,창신동,두산,3,27,59.95,,232,11110,9,,,202003
23,"49,000",,1993,2020,창신동,창신쌍용2,3,30,64.66,,703,11110,3,,,202003
24,"57,300",,1993,2020,창신동,창신쌍용2,3,31,79.87,,703,11110,4,,,202003
25,"11,400",,2013,2020,숭인동,종로동광모닝스카이,3,2,15.855,,1421-1,11110,13,,,202003
26,"88,000",,2008,2020,숭인동,종로센트레빌,3,14,84.92,,2-1,11110,5,,,202003
27,"72,400",,2008,2020,숭인동,종로센트레빌,3,17,59.92,,2-1,11110,6,,,202003
28,"38,500",,1979,2020,숭인동,숭인상가,3,20,78.75,,204-11,11110,4,,,202003
29,"81,000",,2004,2020,숭인동,롯데캐슬천지인,3,25,84.95,,76,11110,7,,,202003
30,"12,500",,2014,2020,숭인동,삼전솔하임4차,3,27,15.09,,318-2,11110,10,,,202003
31,"41,000",,1979,2020,숭인동,숭인상가,3,31,78.75,,204-11,11110,5,,,202003
32,"13,000",,2013,2020,숭인동,버넷하임1,3,31,17.93,,1421,11110,12,,,202003
33,"164,000",,2017,2020,평동,경희궁자이(3단지),3,4,84.614,,233,11110,18,,,202003
34,"142,000",,2017,2020,평동,경희궁자이(3단지),3,7,59.855,,233,11110,17,,,202003
35,"165,000",,2017,2020,홍파동,경희궁자이(2단지),3,30,84.836,,199,11110,10,,,202003
36,"82,500",,2017,2020,교북동,경희궁자이(4단지),3,4,37.2635,,126,11110,15,,,202003
37,"182,000",,2009,2020,평창동,롯데캐슬로잔,3,6,238.858,,108,11110,4,,,202003
38,"18,000",,1997,2020,평창동,갑을아파트,3,17,30.55,,595,11110,12,,,202003
39,"75,110",,2009,2020,평창동,엘리시아,3,26,200.19,,66-1,11110,5,,,202003
40,"44,000",,1998,2020,평창동,삼성,3,28,59.97,,596,11110,11,,,202003
41,"70,910",,2000,2020,무악동,현대,3,6,60,,82,11110,10,,,202003
42,"79,700",,2000,2020,무악동,현대,3,7,60,,82,11110,14,,,202003
43,"95,290",,2000,2020,무악동,현대,3,11,84.92,,82,11110,5,,,202003
0,"145,000",,2008,2020,사직동,광화문스페이스본(101동~105동),4,16,145.53,,9,11110,14,,,202004
1,"145,000",,2008,2020,사직동,광화문스페이스본(101동~105동),4,16,146.92,,9,11110,2,,,202004
2,"50,200",,1981,2020,당주동,롯데미도파광화문빌딩,4,30,65.79,,145,11110,8,,,202004
3,"32,800",,2003,2020,익선동,현대뜨레비앙,4,6,48.54,,55,11110,6,,,202004
4,"66,500",,2006,2020,인의동,효성쥬얼리시티,4,29,84.64,,48-2,11110,10,,,202004
5,"22,500",,2017,2020,효제동,포레스트힐시티,4,29,20.3861,,65-2,11110,6,,,202004
6,"92,400",,1995,2020,명륜2가,아남1,4,8,84.9,,4,11110,19,,,202004
7,"58,000",,1993,2020,창신동,창신쌍용2,4,7,79.87,,703,11110,10,,,202004
8,"78,000",,1993,2020,창신동,창신쌍용2,4,7,106.62,,703,11110,10,,,202004
9,"48,700",,1993,2020,창신동,창신쌍용2,4,8,64.66,,703,11110,3,,,202004
10,"62,000",,1992,2020,창신동,창신쌍용1,4,8,79.87,,702,11110,6,,,202004
11,"54,900",,1993,2020,창신동,창신쌍용2,4,9,79.87,,703,11110,15,,,202004
12,"64,500",,1992,2020,창신동,창신쌍용1,4,10,79.87,,702,11110,9,,,202004
13,"62,300",,1999,2020,창신동,두산,4,17,59.95,,232,11110,5,,,202004
14,"69,700",,2006,2020,창신동,브라운스톤창신,4,20,84.67,,23-76,11110,14,,,202004
15,"31,000",,2002,2020,창신동,일우,4,21,59.3,,602,11110,4,,,202004
16,"36,500",,1966,2020,창신동,동대문,4,22,28.8,,328-17,11110,4,,,202004
17,"34,500",,1973,2020,창신동,동대문맨션,4,28,89.55,,578-5,11110,8,20.05.15,O,202004
18,"50,000",,1993,2020,창신동,창신쌍용2,4,29,79.87,,703,11110,2,,,202004
19,"11,500",,2013,2020,숭인동,익성씨티하임,4,22,15.76,,1392,11110,13,,,202004
20,"11,300",,2013,2020,숭인동,익성씨티하임,4,22,14.48,,1392,11110,14,,,202004
21,"140,000",,2017,2020,평동,경희궁자이(3단지),4,3,59.943,,233,11110,8,,,202004
22,"42,900",,1998,2020,평창동,삼성,4,17,59.97,,596,11110,9,,,202004
23,"54,300",,1998,2020,평창동,삼성,4,20,84.93,,596,11110,3,,,202004
24,"44,000",,1998,2020,평창동,삼성,4,20,59.97,,596,11110,7,,,202004
25,"59,900",,2004,2020,평창동,밀레니엄,4,26,84.41,,179-5,11110,2,,,202004
26,"122,500",,2004,2020,평창동,벽산블루밍평창힐스,4,28,209.98,,45,11110,2,,,202004
27,"108,000",,2008,2020,무악동,인왕산아이파크,4,2,84.858,,60,11110,5,,,202004
0,"65,000",,1970,2020,사직동,사직아파트,5,16,103.31,,1-8,11110,6,,,202005
1,"114,000",,2008,2020,사직동,광화문스페이스본(101동~105동),5,30,94.51,,9,11110,4,,,202005
2,"142,000",,2004,2020,내수동,킹스매너,5,13,209.56,,110-15,11110,3,,,202005
3,"175,000",,2004,2020,내수동,경희궁의아침3단지,5,19,174.55,,72,11110,14,,,202005
4,"89,000",,2004,2020,내수동,킹스매너,5,27,194.43,,110-15,11110,1,,,202005
5,"22,000",,2003,2020,익선동,현대뜨레비앙,5,26,28.1,,55,11110,8,,,202005
6,"28,400",,2003,2020,익선동,현대뜨레비앙,5,31,45.5,,55,11110,2,,,202005
7,"86,000",,2006,2020,인의동,효성쥬얼리시티,5,7,106.81,,48-2,11110,7,,,202005
8,"19,000",,2017,2020,효제동,포레스트힐시티,5,18,18.274,,65-2,11110,7,,,202005
9,"17,800",,2017,2020,효제동,포레스트힐시티,5,18,14.4835,,65-2,11110,9,,,202005
10,"85,000",,1995,2020,명륜2가,아남1,5,9,84.8,,4,11110,15,,,202005
11,"93,000",,1995,2020,명륜2가,아남1,5,21,84.9,,4,11110,18,,,202005
12,"54,500",,1993,2020,창신동,창신쌍용2,5,5,79.87,,703,11110,3,,,202005
13,"59,000",,1993,2020,창신동,창신쌍용2,5,5,79.87,,703,11110,9,,,202005
14,"63,500",,1999,2020,창신동,두산,5,5,59.95,,232,11110,5,,,202005
15,"59,700",,1993,2020,창신동,창신쌍용2,5,9,79.87,,703,11110,12,,,202005
16,"50,000",,1993,2020,창신동,창신쌍용2,5,11,64.66,,703,11110,9,,,202005
17,"63,500",,1999,2020,창신동,두산,5,13,59.95,,232,11110,13,,,202005
18,"65,500",,1999,2020,창신동,두산,5,17,59.95,,232,11110,4,,,202005
19,"29,500",,2002,2020,창신동,그린,5,20,44.6,,23-326,11110,4,,,202005
20,"35,000",,1973,2020,창신동,동대문맨션,5,22,89.55,,578-5,11110,8,,,202005
21,"52,600",,1992,2020,창신동,창신쌍용1,5,31,54.7,,702,11110,6,,,202005
22,"33,800",,2000,2020,숭인동,동문타운,5,1,59.56,,181-105,11110,1,,,202005
23,"69,000",,2008,2020,숭인동,종로센트레빌,5,9,59.92,,2-1,11110,12,,,202005
24,"11,500",,2013,2020,숭인동,종로동광모닝스카이,5,15,15.855,,1421-1,11110,16,,,202005
25,"88,900",,2008,2020,숭인동,종로센트레빌,5,16,114.67,,2-1,11110,11,,,202005
26,"85,000",,2004,2020,숭인동,롯데캐슬천지인,5,16,84.95,,76,11110,12,,,202005
27,"28,000",,2017,2020,숭인동,블루빌,5,20,42.25,,243,11110,5,,,202005
28,"13,000",,2012,2020,숭인동,삼전솔하임2차,5,27,14.69,,296-19,11110,8,,,202005
29,"71,500",,2008,2020,숭인동,종로센트레빌,5,29,59.92,,2-1,11110,11,,,202005
30,"13,000",,2012,2020,숭인동,삼전솔하임2차,5,30,16.67,,296-19,11110,8,,,202005
31,"162,500",,2017,2020,평동,경희궁자이(3단지),5,10,84.614,,233,11110,14,,,202005
32,"154,000",,2017,2020,평동,경희궁자이(3단지),5,30,77.654,,233,11110,15,,,202005
33,"162,000",,2017,2020,홍파동,경희궁자이(2단지),5,2,84.944,,199,11110,7,,,202005
34,"155,000",,2017,2020,홍파동,경희궁자이(2단지),5,4,84.99,,199,11110,10,,,202005
35,"140,000",,2017,2020,홍파동,경희궁자이(2단지),5,9,59.855,,199,11110,17,,,202005
36,"150,000",,2017,2020,홍파동,경희궁자이(2단지),5,9,77.974,,199,11110,6,,,202005
37,"155,000",,2017,2020,홍파동,경희궁자이(2단지),5,27,84.99,,199,11110,14,,,202005
38,"75,500",,2004,2020,평창동,밀레니엄,5,1,108.18,,179-5,11110,1,,,202005
39,"80,700",,2001,2020,평창동,롯데낙천대,5,16,110.53,,72,11110,6,,,202005
40,"71,000",,2001,2020,평창동,롯데낙천대,5,25,133.34,,72,11110,11,,,202005
41,"85,000",,2001,2020,평창동,롯데낙천대,5,26,110.53,,72,11110,5,,,202005
42,"42,800",,1998,2020,평창동,삼성,5,29,59.97,,596,11110,14,,,202005
43,"44,000",,2004,2020,부암동,부암스카이뷰,5,4,81.08,,218-1,11110,3,,,202005
44,"34,000",,2002,2020,신영동,구암하이빌,5,9,58.35,,105-22,11110,4,,,202005
45,"98,990",,2000,2020,무악동,현대,5,1,84.92,,82,11110,11,,,202005
46,"114,890",,2000,2020,무악동,현대,5,1,114.9,,82,11110,5,,,202005
47,"114,900",,2000,2020,무악동,현대,5,8,114.9,,82,11110,19,,,202005
48,"105,750",,2015,2020,무악동,인왕산2차아이파크,5,9,84.2395,,88,11110,12,,,202005
49,"75,900",,2000,2020,무악동,현대,5,15,60,,82,11110,12,,,202005
50,"72,750",,2000,2020,무악동,현대,5,16,60,,82,11110,12,,,202005
51,"72,990",,2000,2020,무악동,현대,5,16,60,,82,11110,12,,,202005
52,"93,900",,2000,2020,무악동,현대,5,17,84.92,,82,11110,11,,,202005
53,"118,500",,2008,2020,무악동,인왕산아이파크,5,25,84.858,,60,11110,13,,,202005
54,"72,000",,2000,2020,무악동,현대,5,29,60,,82,11110,7,,,202005
0,"100,000",,2002,2020,신교동,신현(102동),6,30,134.66,,6-11,11110,5,,,202006
1,"121,500",,2008,2020,사직동,광화문스페이스본(101동~105동),6,4,126.34,,9,11110,7,,,202006
2,"115,000",,2008,2020,사직동,광화문스페이스본(101동~105동),6,9,94.28,,9,11110,5,,,202006
3,"113,000",,2008,2020,사직동,광화문스페이스본(101동~105동),6,13,97.61,,9,11110,1,,,202006
4,"124,000",,2008,2020,사직동,광화문스페이스본(101동~105동),6,16,94.51,,9,11110,5,,,202006
5,"120,000",,2008,2020,사직동,광화문스페이스본(101동~105동),6,20,91.35,,9,11110,14,,,202006
6,"146,000",,2008,2020,사직동,광화문스페이스본(106동),6,22,150.4,,9-1,11110,7,,,202006
7,"112,000",,2008,2020,사직동,광화문스페이스본(101동~105동),6,24,94.28,,9,11110,1,,,202006
8,"130,000",,2008,2020,사직동,광화문스페이스본(101동~105동),6,24,94.51,,9,11110,14,,,202006
9,"145,000",,2008,2020,사직동,광화문스페이스본(101동~105동),6,26,126.34,,9,11110,6,,,202006
10,"79,000",,1983,2020,당주동,세종,6,15,102.89,,100,11110,5,,,202006
11,"140,000",,2004,2020,내수동,경희궁의아침2단지,6,1,124.17,,71,11110,4,,,202006
12,"172,000",,2004,2020,내수동,경희궁의아침3단지,6,5,174.55,,72,11110,11,,,202006
13,"95,000",,1994,2020,내수동,세종로대우,6,5,109.91,,167,11110,11,,,202006
14,"155,000",,2004,2020,내수동,경희궁의아침3단지,6,9,149,,72,11110,14,,,202006
15,"178,500",,2004,2020,내수동,경희궁의아침3단지,6,16,174.55,,72,11110,7,,,202006
16,"158,000",,2004,2020,내수동,킹스매너,6,16,218.86,,110-15,11110,2,,,202006
17,"170,000",,2004,2020,내수동,경희궁의아침2단지,6,22,174.55,,71,11110,10,,,202006
18,"36,000",,2003,2020,익선동,현대뜨레비앙,6,2,48.54,,55,11110,9,,,202006
19,"47,000",,1998,2020,익선동,운현신화타워,6,18,50.31,,30-6,11110,14,,,202006
20,"71,000",,2006,2020,인의동,효성쥬얼리시티,6,7,84.98,,48-2,11110,8,,,202006
21,"75,000",,2006,2020,인의동,효성쥬얼리시티,6,20,84.7,,48-2,11110,11,,,202006
22,"86,000",,2006,2020,인의동,효성쥬얼리시티,6,29,98.39,,48-2,11110,15,,,202006
23,"86,000",,2006,2020,인의동,효성쥬얼리시티,6,30,98.39,,48-2,11110,15,,,202006
24,"124,000",,2006,2020,인의동,효성쥬얼리시티,6,30,169.86,,48-2,11110,19,,,202006
25,"89,500",,1995,2020,명륜2가,아남1,6,4,84.9,,4,11110,4,,,202006
26,"89,900",,1995,2020,명륜2가,아남1,6,13,84.9,,4,11110,8,,,202006
27,"75,300",,1992,2020,창신동,창신쌍용1,6,1,106.62,,702,11110,13,,,202006
28,"56,500",,1993,2020,창신동,창신쌍용2,6,2,79.87,,703,11110,5,,,202006
29,"46,500",,1993,2020,창신동,창신쌍용2,6,2,54.7,,703,11110,2,21.04.30,O,202006
30,"67,000",,1992,2020,창신동,창신쌍용1,6,3,79.87,,702,11110,12,,,202006
31,"33,500",,1973,2020,창신동,동대문맨션,6,5,83.83,,578-5,11110,3,,,202006
32,"49,500",,1993,2020,창신동,창신쌍용2,6,6,54.7,,703,11110,6,,,202006
33,"64,000",,1992,2020,창신동,창신쌍용1,6,7,79.87,,702,11110,8,,,202006
34,"28,000",,2002,2020,창신동,MID그린(8동),6,8,59.01,,602-1,11110,1,,,202006
35,"52,500",,1992,2020,창신동,창신쌍용1,6,8,54.7,,702,11110,7,20.07.15,O,202006
36,"75,000",,1993,2020,창신동,창신쌍용2,6,9,106.62,,703,11110,8,,,202006
37,"57,800",,1993,2020,창신동,창신쌍용2,6,12,79.87,,703,11110,8,,,202006
38,"76,000",,1993,2020,창신동,창신쌍용2,6,12,106.62,,703,11110,8,,,202006
39,"51,900",,1993,2020,창신동,창신쌍용2,6,13,64.66,,703,11110,10,,,202006
40,"53,000",,1993,2020,창신동,창신쌍용2,6,13,64.66,,703,11110,7,,,202006
41,"51,000",,1993,2020,창신동,창신쌍용2,6,13,64.66,,703,11110,5,,,202006
42,"58,000",,1993,2020,창신동,창신쌍용2,6,14,79.87,,703,11110,7,,,202006
43,"56,000",,1993,2020,창신동,창신쌍용2,6,14,79.87,,703,11110,8,,,202006
44,"61,800",,1992,2020,창신동,창신쌍용1,6,15,79.87,,702,11110,2,,,202006
45,"63,800",,1992,2020,창신동,창신쌍용1,6,16,79.87,,702,11110,4,,,202006
46,"54,800",,1992,2020,창신동,창신쌍용1,6,16,54.7,,702,11110,5,,,202006
47,"55,000",,1993,2020,창신동,창신쌍용2,6,17,79.87,,703,11110,3,,,202006
48,"34,000",,1996,2020,창신동,유성,6,17,59.94,,640-76,11110,2,,,202006
49,"34,500",,2002,2020,창신동,일우,6,18,59.3,,602,11110,6,,,202006
50,"63,000",,1993,2020,창신동,창신쌍용2,6,18,79.87,,703,11110,7,,,202006
51,"40,000",,1966,2020,창신동,동대문,6,18,28.8,,328-17,11110,2,,,202006
52,"77,000",,1992,2020,창신동,창신쌍용1,6,19,106.62,,702,11110,3,,,202006
53,"86,800",,1999,2020,창신동,두산,6,20,84.9,,232,11110,10,,,202006
54,"51,600",,1992,2020,창신동,창신쌍용1,6,20,54.7,,702,11110,2,,,202006
55,"51,000",,1993,2020,창신동,창신쌍용2,6,20,64.66,,703,11110,8,,,202006
56,"65,000",,1999,2020,창신동,두산,6,20,59.95,,232,11110,19,,,202006
57,"88,000",,1999,2020,창신동,두산,6,22,84.9,,232,11110,10,,,202006
58,"74,000",,1993,2020,창신동,창신쌍용2,6,23,115.53,,703,11110,9,,,202006
59,"35,000",,1966,2020,창신동,동대문,6,23,28.8,,328-17,11110,4,,,202006
60,"59,000",,1993,2020,창신동,창신쌍용2,6,24,79.87,,703,11110,6,,,202006
61,"69,000",,2006,2020,창신동,브라운스톤창신,6,26,84.87,,23-76,11110,12,,,202006
62,"55,000",,1992,2020,창신동,창신쌍용1,6,27,54.7,,702,11110,11,20.09.23,O,202006
63,"40,000",,1966,2020,창신동,동대문,6,29,28.8,,328-17,11110,2,,,202006
64,"58,000",,1992,2020,창신동,창신쌍용1,6,30,54.7,,702,11110,2,,,202006
65,"56,900",,1992,2020,창신동,창신쌍용1,6,30,54.7,,702,11110,4,,,202006
66,"71,200",,2008,2020,숭인동,종로센트레빌,6,1,59.92,,2-1,11110,10,,,202006
67,"71,500",,2008,2020,숭인동,종로센트레빌,6,10,59.92,,2-1,11110,1,,,202006
68,"13,600",,2013,2020,숭인동,종로중흥S클래스,6,10,19.466,,202-3,11110,9,,,202006
69,"82,000",,2008,2020,숭인동,종로센트레빌,6,13,84.92,,2-1,11110,4,,,202006
70,"93,000",,2009,2020,숭인동,종로청계힐스테이트,6,13,84.9478,,766,11110,18,,,202006
71,"72,000",,2008,2020,숭인동,종로센트레빌,6,15,59.92,,2-1,11110,3,,,202006
72,"42,000",,1979,2020,숭인동,숭인상가,6,15,80.85,,204-11,11110,8,,,202006
73,"94,000",,2008,2020,숭인동,종로센트레빌,6,16,114.67,,2-1,11110,9,,,202006
74,"13,500",,2014,2020,숭인동,삼전솔하임4차,6,17,15.09,,318-2,11110,16,,,202006
75,"11,200",,2014,2020,숭인동,숭인한양LEEPS,6,18,12.78,,1421-2,11110,8,,,202006
76,"12,900",,2013,2020,숭인동,버넷하임1,6,24,17.96,,1421,11110,12,,,202006
77,"74,900",,2008,2020,숭인동,종로센트레빌,6,30,59.92,,2-1,11110,9,,,202006
78,"141,500",,2017,2020,평동,경희궁자이(3단지),6,3,59.855,,233,11110,7,,,202006
79,"170,000",,2017,2020,평동,경희궁자이(3단지),6,17,84.836,,233,11110,4,,,202006
80,"169,000",,2017,2020,평동,경희궁자이(3단지),6,18,84.836,,233,11110,9,,,202006
81,"137,000",,2017,2020,평동,경희궁자이(3단지),6,20,59.855,,233,11110,3,,,202006
82,"140,000",,2017,2020,평동,경희궁자이(3단지),6,29,59.855,,233,11110,5,,,202006
83,"149,500",,2017,2020,홍파동,경희궁자이(2단지),6,12,77.974,,199,11110,5,,,202006
84,"174,000",,2017,2020,홍파동,경희궁자이(2단지),6,18,84.836,,199,11110,16,,,202006
85,"160,000",,2017,2020,홍파동,경희궁자이(2단지),6,22,84.99,,199,11110,4,,,202006
86,"160,500",,2017,2020,홍파동,경희궁자이(2단지),6,25,84.944,,199,11110,4,,,202006
87,"166,000",,2017,2020,홍파동,경희궁자이(2단지),6,26,84.99,,199,11110,18,,,202006
88,"163,500",,2017,2020,홍파동,경희궁자이(2단지),6,27,84.907,,199,11110,6,,,202006
89,"165,000",,2017,2020,홍파동,경희궁자이(2단지),6,27,84.836,,199,11110,10,,,202006
90,"172,000",,2017,2020,홍파동,경희궁자이(2단지),6,27,84.614,,199,11110,7,,,202006
91,"142,000",,2017,2020,홍파동,경희궁자이(2단지),6,30,59.855,,199,11110,7,,,202006
92,"162,500",,2017,2020,홍파동,경희궁자이(2단지),6,30,84.907,,199,11110,19,,,202006
93,"62,000",,1995,2020,교북동,동아,6,16,59.98,,101,11110,10,,,202006
94,"40,000",,2019,2020,구기동,마운틴뷰,6,12,76.66,,125-5,11110,1,,,202006
95,"78,000",,2001,2020,평창동,롯데낙천대,6,4,110.53,,72,11110,5,,,202006
96,"80,200",,2001,2020,평창동,롯데낙천대,6,8,110.53,,72,11110,4,,,202006
97,"85,000",,2001,2020,평창동,롯데낙천대,6,16,133.34,,72,11110,1,,,202006
98,"85,000",,2009,2020,평창동,엘리시아,6,17,200.19,,66-1,11110,3,,,202006
99,"80,000",,2009,2020,평창동,엘리시아,6,19,200.19,,66-1,11110,5,,,202006
100,"72,700",,2004,2020,평창동,밀레니엄,6,24,110.61,,179-5,11110,3,,,202006
101,"72,000",,2004,2020,평창동,밀레니엄,6,27,108.18,,179-5,11110,3,21.01.14,O,202006
102,"57,000",,2011,2020,무악동,무악다온채,6,8,84.82,,66-1,11110,2,,,202006
103,"100,450",,2000,2020,무악동,현대,6,12,84.92,,82,11110,18,,,202006
104,"93,000",,2008,2020,무악동,인왕산아이파크,6,13,59.993,,60,11110,17,,,202006
105,"110,500",,2008,2020,무악동,인왕산아이파크,6,15,84.858,,60,11110,9,,,202006
106,"135,000",,2008,2020,무악동,인왕산아이파크,6,16,114.931,,60,11110,12,,,202006
107,"77,970",,2000,2020,무악동,현대,6,16,60,,82,11110,6,,,202006
108,"101,460",,2000,2020,무악동,현대,6,16,84.92,,82,11110,14,,,202006
109,"139,000",,2008,2020,무악동,인왕산아이파크,6,17,114.931,,60,11110,13,,,202006
110,"111,990",,2000,2020,무악동,현대,6,18,114.9,,82,11110,12,,,202006
